Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
upstream1,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.036366786,-0.911206407,-0.092969827,3.756561125,0.267931118,0.102661337,0.025013324,0.060829515,2.346249992,-10.09708551,2.208556298,-71.8143823,169.6017445,55.10755136,134.2782763,-161.2633446,-112.2929369,-110.9625815,150.0776873,41.54613683,-13.12733701,-54.07816215,-348.9176299,-0.143970189,-0.322724284,3.321601499,-0.787489834,2.039150072,34.55333659,0.701191358
upstream2,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.040572924,-0.902484921,-0.086340524,3.76914334,0.356620802,0.102273886,0.024414636,0.060209551,2.567496466,-10.17982324,2.192980256,-71.92492366,169.364586,55.09609674,134.5029442,-160.9322335,-112.1191013,-111.587494,150.3462598,41.57706027,-13.16182358,-54.06060723,-348.7356606,-0.144056732,-0.327111998,3.323177591,-0.810027974,2.043247847,34.55153444,0.702920284
exon,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.033599252,-0.904273139,-0.067120362,3.831804097,0.378277489,0.097633979,0.024015149,0.062754709,2.702796074,-9.995879616,2.096142796,-72.05908449,168.9187915,55.08045316,134.8235018,-160.5900314,-112.0162637,-112.1229494,150.8072095,41.57917467,-13.41581712,-54.07472254,-348.5341909,-0.141048797,-0.324739024,3.323156465,-0.798882985,2.120389718,34.51316446,0.687269048
intron,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.035401488,-0.917368384,-0.083047025,3.842282817,0.25614432,0.099098306,0.024526208,0.061502138,2.460301967,-9.980276816,2.128922191,-71.84080409,169.490457,55.15394339,134.3240822,-161.2430871,-112.4265213,-110.8758404,150.1569045,41.52087687,-13.31562167,-54.09069711,-348.6721684,-0.141522657,-0.323140073,3.322915193,-0.772763341,2.083843743,34.52914517,0.691337289
downstream1,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.034537422,-0.900389422,-0.065866718,3.792311861,0.429745774,0.09854387,0.024045775,0.062214147,2.75249103,-10.04145171,2.118224043,-72.11026636,168.8679752,55.06686466,134.9024952,-160.4354588,-111.8909645,-112.3780473,150.8933362,41.60252335,-13.36964295,-54.05712838,-348.5428699,-0.139479269,-0.32728766,3.323702418,-0.797442267,2.114417488,34.51627352,0.690762052
downstream2,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,-0.043718846,-0.914767554,-0.10092824,3.704958131,0.21849948,0.107801108,0.024962187,0.057699782,2.348083325,-10.32532849,2.305697596,-71.72939579,169.9800111,55.09459903,134.0188463,-161.3599711,-112.3115177,-110.7535441,149.6833158,41.55220474,-12.85411552,-54.03531465,-349.0117062,-0.141662423,-0.328347687,3.322061792,-0.817986672,1.968669596,34.58959566,0.72107042
upstream1,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.036528504,-0.917607141,-0.089665437,3.827437797,0.278291052,0.099078869,0.024258732,0.060521161,2.231558454,-9.986860335,2.150953171,-71.83033525,169.5200047,55.06731708,134.3084614,-161.0668067,-112.3647039,-111.1743157,150.0670136,41.55971131,-13.2532053,-54.1067287,-348.7883752,-0.140602255,-0.32296459,3.321419478,-0.770949504,2.089448725,34.51753939,0.692719095
upstream2,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.029648955,-0.92478533,-0.071919985,3.9037457,0.318135588,0.093690281,0.023996589,0.063062804,2.356979731,-9.745327129,2.036408282,-71.97049664,169.153448,55.06951853,134.616858,-160.7637143,-112.3183975,-111.5746556,150.5033061,41.56224621,-13.55669353,-54.12986927,-348.6197485,-0.13429665,-0.320129445,3.321962841,-0.724945246,2.167475282,34.47747966,0.674170316
exon,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.015714188,-0.940531973,-0.038185567,4.046157086,0.3554205,0.083426821,0.023487379,0.068690027,2.493896097,-9.2520843,1.827004797,-72.23162233,168.3121581,55.17197457,135.1904377,-160.3245821,-112.2858607,-111.965731,151.3484016,41.55625606,-14.08213771,-54.16426552,-348.2712832,-0.127831042,-0.316812951,3.322705624,-0.653647939,2.327274339,34.38900929,0.636787994
intron,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.033063319,-0.924274861,-0.084678088,3.867744184,0.255275965,0.097524146,0.024218161,0.061484925,2.221584756,-9.90890428,2.12225727,-71.82638516,169.521111,55.09337244,134.270741,-161.1055961,-112.4742216,-111.0530314,150.0250111,41.54872961,-13.33157823,-54.11081261,-348.7512711,-0.138619391,-0.323326033,3.321431161,-0.753854576,2.124185907,34.49870952,0.685598308
downstream1,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.018848463,-0.936180178,-0.040522399,4.005209351,0.375082302,0.085434944,0.02354575,0.068088477,2.539326417,-9.373537394,1.866189743,-72.24064531,168.3877675,55.16117567,135.166347,-160.3229473,-112.2507974,-112.0059588,151.3088307,41.56480306,-13.98643772,-54.14900095,-348.2932024,-0.129101277,-0.319415169,3.32331142,-0.670843795,2.29274892,34.40993693,0.643299363
downstream2,GCA_007657795.1_UV_Dro_v1.1,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena rostriformis,4988.333333,-0.031157653,-0.926940636,-0.080531031,3.861574061,0.214369415,0.097416212,0.024239895,0.061910611,2.212596409,-9.887127714,2.121431001,-71.85763815,169.4660686,55.05301871,134.3507753,-160.9623807,-112.3767988,-111.2478348,150.1385556,41.5564058,-13.33738094,-54.11439567,-348.8075292,-0.136922511,-0.323569949,3.320957746,-0.751391233,2.121484358,34.49243091,0.685615818
upstream1,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.031981581,-0.931647905,-0.065494779,3.966410889,0.13638662,0.09238173,0.023927456,0.065102881,2.465165905,-9.803765081,2.016053974,-71.80370056,169.5822836,55.14920694,134.2875193,-161.3893509,-112.7309775,-110.4908307,150.1366091,41.47716252,-13.63650381,-54.15647982,-348.3836425,-0.141725349,-0.315457751,3.323881568,-0.728786879,2.158803971,34.51909781,0.669619632
upstream2,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.030060868,-0.927108115,-0.059016991,3.974912139,0.156279612,0.091093934,0.023860073,0.065337255,2.514404597,-9.760552589,1.983668298,-71.90651922,169.3610244,55.15293327,134.4913022,-161.1200152,-112.6230179,-110.9050526,150.4166155,41.49087924,-13.7212759,-54.16361666,-348.368859,-0.139351939,-0.313322685,3.323885884,-0.713257865,2.174930461,34.50739716,0.666858864
exon,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.026246889,-0.915395025,-0.056943473,3.985852434,0.193107617,0.088730164,0.023602252,0.065702463,2.504413382,-9.624798686,1.937902361,-72.06284739,168.8540278,55.076883,134.8974572,-160.5696,-112.2627778,-111.8705754,150.948075,41.52954831,-13.83828575,-54.19079503,-348.3335638,-0.136554791,-0.305285209,3.322353236,-0.704451201,2.211592432,34.49096153,0.663954491
intron,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.030726756,-0.930866659,-0.065894889,3.952058353,0.174742964,0.091820513,0.023892068,0.06502415,2.434363096,-9.757166735,2.005064334,-71.8583726,169.407255,55.12951162,134.4297727,-161.2204488,-112.6193609,-110.7362141,150.3304551,41.48938256,-13.65770647,-54.15815038,-348.4012876,-0.138716366,-0.314313015,3.323326339,-0.719418912,2.17182132,34.51045636,0.667659743
downstream1,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.028375468,-0.914241344,-0.054239191,3.942212643,0.264852805,0.089562242,0.023682231,0.06533385,2.573052017,-9.680066424,1.95496069,-72.10572549,168.8088995,55.0744708,134.9605358,-160.5455635,-112.2042864,-111.9200781,151.0490133,41.53304699,-13.79796789,-54.16978568,-348.3088934,-0.136430956,-0.3098814,3.323268841,-0.706875323,2.19710945,34.49491558,0.665967479
downstream2,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,-0.034620432,-0.933740971,-0.076945118,3.928344558,0.065671296,0.096395056,0.024253959,0.063031018,2.367800133,-9.936949902,2.100291122,-71.69211069,169.9587784,55.13285041,134.0157076,-161.5102783,-112.7760373,-110.3416948,149.7213692,41.48572921,-13.42851723,-54.13929804,-348.6695223,-0.142218373,-0.31668823,3.322407087,-0.753652776,2.11080687,34.53079916,0.683169821
upstream1,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.031471781,-0.924433855,-0.083949725,3.868472128,0.299109168,0.097899481,0.024521324,0.061963807,2.307195739,-9.901787292,2.118664207,-71.83088538,169.5052896,55.14173392,134.2765935,-161.1824622,-112.4735697,-111.0105905,150.0431062,41.54981889,-13.34677574,-54.08498074,-348.7371538,-0.135740775,-0.326714424,3.321349531,-0.742290047,2.130799697,34.47633032,0.681686897
upstream2,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.028546251,-0.927035274,-0.070783959,3.886531504,0.307211927,0.096385021,0.02434999,0.062966389,2.378961965,-9.828682611,2.078731763,-71.9593705,169.266822,55.12677657,134.4963728,-160.8825011,-112.3864143,-111.3526211,150.3470495,41.56031999,-13.45039585,-54.09603142,-348.7366615,-0.132073938,-0.3253241,3.321353405,-0.725384753,2.148620907,34.46169099,0.678361009
exon,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.021535665,-0.925378306,-0.052769436,3.922851482,0.420086658,0.090732477,0.023965738,0.065804353,2.535334328,-9.576113983,1.963478408,-72.19910158,168.5492039,55.11040244,135.0458304,-160.3743625,-112.121531,-112.1309991,151.1269723,41.58136723,-13.74682683,-54.11163213,-348.525666,-0.132393991,-0.321334117,3.321065854,-0.711200894,2.239629074,34.41457243,0.658918089
intron,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.029955851,-0.928157665,-0.08196946,3.886614969,0.254867022,0.098240255,0.024491033,0.062248724,2.299523283,-9.90450744,2.126320446,-71.80517502,169.5992804,55.15667273,134.1767345,-161.240445,-112.5476107,-110.8568321,149.8999446,41.54389446,-13.32818462,-54.08310896,-348.7792183,-0.137032581,-0.326713592,3.320720189,-0.752937082,2.135486128,34.46842447,0.68253707
downstream1,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.024932813,-0.921247209,-0.055575134,3.897068698,0.446086009,0.092428917,0.024057853,0.064782989,2.568724014,-9.66904286,1.99633104,-72.1841562,168.6576632,55.11597512,134.9899235,-160.4046106,-112.1114693,-112.1704394,151.0298386,41.59511592,-13.66792726,-54.09721902,-348.539184,-0.131193069,-0.324144284,3.321981637,-0.709001856,2.211986857,34.4291111,0.664631524
downstream2,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,9344,-0.02861253,-0.925202867,-0.083590439,3.854223018,0.25750386,0.098498474,0.02461634,0.062134634,2.2486927,-9.891700972,2.128717789,-71.85492894,169.5216388,55.12326903,134.2783792,-161.0816202,-112.4329932,-111.1506648,150.0382644,41.55967624,-13.32124885,-54.0903393,-348.8356719,-0.133537331,-0.326065346,3.320281032,-0.735981735,2.126890034,34.46625807,0.683815373
upstream1,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.042441679,-0.911475502,-0.090699256,3.760833196,0.18534692,0.105653944,0.024644717,0.058240564,2.408660355,-10.29958807,2.252164656,-71.74544332,169.9238391,55.07480487,134.0856588,-161.3210844,-112.3734835,-110.7545603,149.810217,41.52429714,-12.98722274,-54.06799784,-348.8310959,-0.141383421,-0.321089582,3.322094709,-0.80695909,1.988030193,34.59374885,0.718255493
upstream2,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.04041638,-0.906958747,-0.083494425,3.791576894,0.224334348,0.101718107,0.024337262,0.058855344,2.417958056,-10.16364029,2.178538658,-71.88662167,169.5528885,55.02133133,134.4312938,-160.8861712,-112.1818726,-111.4769867,150.2789009,41.54613621,-13.1837403,-54.10422253,-348.7545573,-0.139224666,-0.316794886,3.321823839,-0.778824698,2.032954578,34.56977744,0.707571375
exon,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.033835024,-0.901645124,-0.076144587,3.889581366,0.259065764,0.095336768,0.023770107,0.060302281,2.425322047,-9.899718997,2.057090307,-72.01114696,169.0636072,54.96699471,134.810433,-160.4655136,-111.9997764,-112.2648403,150.7902115,41.55834953,-13.50386838,-54.1587846,-348.6272716,-0.134761556,-0.308673451,3.320382628,-0.747054112,2.119941057,34.52002491,0.69118417
intron,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.049113604,-0.909988342,-0.092521423,3.746328564,0.210203652,0.109082554,0.024427992,0.056414603,2.507383713,-10.50262279,2.314506004,-71.68770152,170.1369667,55.05363205,133.9453459,-161.4146322,-112.3728209,-110.6140056,149.5696216,41.53887004,-12.82152866,-54.04392679,-348.9210036,-0.148084179,-0.324009308,3.322249119,-0.856607731,1.95048728,34.61644369,0.730578697
downstream1,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.036577724,-0.896563697,-0.074649617,3.84571469,0.345340557,0.097047728,0.023753519,0.05985096,2.551458342,-10.01228253,2.089375478,-72.04697814,169.0711451,54.97981461,134.8389338,-160.4375307,-111.9283227,-112.3578724,150.8096773,41.5774387,-13.42375258,-54.13072114,-348.6082839,-0.136437205,-0.313978086,3.32174788,-0.763086486,2.09929224,34.53236334,0.697010001
downstream2,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,-0.048184409,-0.91237338,-0.092889026,3.768543961,0.162692437,0.10847476,0.024431491,0.056382942,2.454596788,-10.47211358,2.302202381,-71.66106821,170.2048228,55.0597879,133.8841146,-161.4686045,-112.4412143,-110.5574484,149.4867046,41.53228474,-12.84370292,-54.05138502,-348.9347196,-0.144697716,-0.324226342,3.322583074,-0.845253863,1.945622788,34.61753393,0.731021631
upstream1,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.027634145,-0.928347566,-0.07369974,3.939941039,0.171150078,0.093515403,0.023962833,0.065045901,2.311893716,-9.746615018,2.044583166,-71.8616183,169.4159145,55.0950041,134.3941891,-160.9887984,-112.4800901,-111.1462604,150.2002725,41.53704737,-13.54590249,-54.15810704,-348.6657459,-0.141116331,-0.317084864,3.320635499,-0.753043344,2.167109824,34.47989808,0.674794275
upstream2,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.030472912,-0.923973509,-0.066650948,3.966799593,0.134923279,0.092229926,0.023741749,0.063761057,2.411418307,-9.75297138,2.009095769,-71.92784678,169.3741156,55.04836617,134.5225404,-160.7711413,-112.4206627,-111.4457664,150.3811209,41.5316242,-13.64245363,-54.17859275,-348.621272,-0.142606135,-0.310806638,3.321131664,-0.74755437,2.161469844,34.48853946,0.677134543
exon,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.025233532,-0.91261493,-0.047100941,4.032120803,0.23925997,0.085088674,0.023236586,0.066754177,2.596775139,-9.498268231,1.855560655,-72.16263788,168.6675182,55.09026324,135.0766037,-160.4074892,-112.2533846,-111.9863875,151.198405,41.52571051,-14.03026326,-54.21788799,-348.2345181,-0.139980742,-0.302136573,3.322847989,-0.697607655,2.242956296,34.47051759,0.656754628
intron,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.031126562,-0.930730154,-0.076721183,3.957063858,0.094262865,0.097331188,0.02401306,0.062825655,2.350729971,-9.903337766,2.117944426,-71.73821779,169.811758,55.09039692,134.0697325,-161.1374199,-112.5814404,-110.8942498,149.6997085,41.53875397,-13.37114867,-54.13263005,-348.8623887,-0.144348332,-0.318760252,3.319581145,-0.789728974,2.137084074,34.483259,0.687713592
downstream1,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.026523336,-0.914092036,-0.046538006,4.013988638,0.261243416,0.086594388,0.023272698,0.066243622,2.632019365,-9.580175861,1.889031091,-72.16694659,168.6954856,55.12606777,135.0368144,-160.4450633,-112.2825591,-111.9502961,151.1370084,41.53354155,-13.95000353,-54.19349434,-348.3091344,-0.142531631,-0.307678216,3.323281104,-0.720358877,2.229474285,34.46714997,0.660221534
downstream2,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,1095,-0.031083108,-0.925425097,-0.077334843,3.939540097,0.125581895,0.095882937,0.023947962,0.063451592,2.327991613,-9.865602577,2.090370896,-71.81623056,169.6573382,55.06803442,134.2536977,-161.0021674,-112.4923652,-111.1480594,149.9757204,41.5441929,-13.43642399,-54.15267932,-348.8048589,-0.146122077,-0.316364327,3.319823015,-0.782577366,2.137460467,34.48883982,0.684756932
upstream1,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280,-0.044621009,-0.886956232,-0.116112844,3.711582744,0.289469767,0.105197736,0.024492751,0.060472076,2.401875034,-10.34075999,2.288934535,-71.81405911,169.7913893,54.96906505,134.2088434,-160.9295975,-112.0362579,-111.6721499,149.8488031,41.60064549,-12.94771653,-54.1040785,-348.8122751,-0.163406737,-0.315552257,3.319809985,-0.888233333,1.992027919,34.59075924,0.718150686
upstream2,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280,-0.041942043,-0.880565702,-0.102912475,3.697618406,0.338090549,0.10142767,0.024460565,0.060577201,2.512139892,-10.18561203,2.202498038,-71.98326377,169.3517158,54.92869294,134.6141553,-160.5736607,-111.8316317,-112.1756012,150.4651056,41.59417993,-13.16747021,-54.11285175,-348.6614256,-0.160650211,-0.309811967,3.32015642,-0.85525511,2.032825717,34.5765379,0.707444084
exon,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280,-0.03395248,-0.88984393,-0.076158309,3.831574861,0.297256936,0.095057609,0.023916912,0.063697062,2.641740217,-9.952891625,2.061608824,-72.05938088,169.0654504,55.01229948,134.7990898,-160.5615768,-112.017944,-112.1354922,150.7742009,41.56023626,-13.51695154,-54.141086,-348.4388727,-0.150576836,-0.310297096,3.32206139,-0.802325751,2.10773556,34.53547298,0.687155928
intron,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280,-0.041066185,-0.897013674,-0.102527822,3.79378049,0.205112305,0.103839777,0.02444314,0.061610501,2.493491496,-10.26497122,2.249815018,-71.75749295,169.8381825,55.07187503,134.0731088,-161.189047,-112.2874227,-111.0932898,149.7110491,41.55207215,-13.04394801,-54.0964226,-348.7609577,-0.16186227,-0.316265546,3.320074468,-0.883982459,2.015541769,34.57426322,0.711500489
