Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Region,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,upstream2,-0.0307941232528589,-0.9201816169266174,-0.0738373587078567,3.862304768924704,0.2989388595072003,0.0949926937738244,0.0243627700127064,0.0627907136806436,2.326954240787796,-9.800532115628943,2.059054113722994,-71.97179198162837,169.16224961245192,55.078089562632215,134.61333583121527,-160.8344237219395,-112.29066546537452,-111.507231440544,150.5337494589153,41.55579719530908,-13.504586904383698,-54.12016940914852,-348.6054081956788,-0.1349901290408389,-0.3192810429692659,3.3220174537714136,-0.7134188585871946,2.1500504243714,34.495138911799515,0.6753920509916502
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,exon,-0.0205896667243386,-0.9272271886554287,-0.0482788505216389,3.976366534505946,0.3906215747629177,0.0886373322169458,0.0239960089753231,0.0669026887422084,2.545491377432417,-9.4880678303868,1.9251574097066464,-72.19394283809164,168.47598601617335,55.15939794736527,135.04730159121002,-160.4136926875136,-112.18951021613528,-112.05968762970564,151.12712407774737,41.57756503862369,-13.84977564829494,-54.12012275852221,-348.4134418284835,-0.1351909684100359,-0.3198336599951711,3.3218713340905337,-0.6945181453197814,2.2697628651902924,34.41520128604425,0.6499701340410559
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,intron,-0.0296760729515864,-0.9272879108215706,-0.0896779076811902,3.8361325511480273,0.2523223110831253,0.0982417437150575,0.0249668221070457,0.062195265343658,2.1435228976106333,-9.821247909941444,2.131928475475866,-71.82628808392299,169.4773551043828,55.15094909638842,134.25696894882378,-161.1920161614632,-112.48513565113124,-110.91679105919177,150.04565021699457,41.54273869117424,-13.312048246973454,-54.09149557888316,-348.78336445037587,-0.1374235272801008,-0.3239543966383641,3.3205334912941864,-0.7303810873780866,2.1292821717898,34.48890023861636,0.6790568746452167
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,downstream1,-0.0239460727222215,-0.9206230460652391,-0.0515192276342304,3.919034812793154,0.4289268428419994,0.0906905726100286,0.024017886717456,0.0656417955101558,2.581476818856908,-9.609695167167049,1.9646030516406767,-72.21266224556278,168.49814956031102,55.15338167530353,135.0654549145728,-160.36058659244088,-112.10585775112416,-112.19521276656404,151.1385597420631,41.5924782711642,-13.75137682847338,-54.1077259880967,-348.4341632029393,-0.1329755813200318,-0.3234019906297863,3.322753200768576,-0.6950862318371125,2.2344836237234404,34.43356145691601,0.6587081147402263
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,downstream2,-0.0288969037159652,-0.9196324719079576,-0.0891003965862353,3.8167173605801934,0.2573715140701592,0.0995532777317966,0.0249964453216187,0.0615324908215018,2.1653670178901048,-9.885759857600616,2.153764022410384,-71.87999073613652,169.42315678678244,55.12409429564295,134.326593942191,-161.0289348660889,-112.34349174582422,-111.26604953322266,150.1222605940022,41.56271911637049,-13.265810400352242,-54.09214425892899,-348.94467541011335,-0.135804586974952,-0.3230036100697979,3.3195327172573683,-0.7302944206557779,2.1110542576960296,34.48387993451704,0.686799569249935
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,upstream1,-0.0425439168588774,-0.9095907368898938,-0.0840994606691585,3.847906257864725,0.2759858584187006,0.0996275749622204,0.0236570428696412,0.0613826586070678,2.517698799013756,-10.178653364352162,2.154681453644048,-71.82777246321461,169.59548092009285,55.06003649771981,134.32759571038432,-161.0520130365329,-112.33880415420582,-111.28109509332133,150.06231893475396,41.56153137052931,-13.251868428378236,-54.108735126859,-348.566533444682,-0.150077141372555,-0.3219597772359633,3.3230566769254937,-0.8342599091357149,2.063216009166339,34.56168996229486,0.7004446774555186
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,upstream2,-0.0336996937882764,-0.9245110549630132,-0.0595884253172139,3.9834038548748527,0.1785359337100661,0.0916944378164848,0.0234110792969059,0.0657233754871547,2.596421849730896,-9.82579442721172,1.9954024298099045,-71.89445919344341,169.34798425329362,55.14215577487455,134.47554902900345,-161.05482445716967,-112.57124866135068,-110.98450545891951,150.3514603495581,41.50539717237982,-13.662631770460465,-54.14885017497797,-348.21756276677434,-0.1437490174134304,-0.3164971954647758,3.324685572298343,-0.764973653356773,2.1563422199128413,34.53244006554976,0.6721803901396741
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,exon,-0.0271379915636094,-0.9220593971565536,-0.0476521663705159,4.078187446723503,0.2060278145504646,0.0865426688324862,0.0233601269430913,0.0674096373253912,2.699782568085357,-9.5741108229077,1.8840905145897533,-71.97534164120947,169.00629588723226,55.206267799248536,134.66870806213126,-160.9504073545179,-112.56102274004432,-111.1665765707218,150.63761518861585,41.49480539558585,-13.953387468986184,-54.16411481296167,-348.009339185197,-0.139246857548298,-0.3109389237001804,3.324830420291081,-0.7209586469854276,2.234315475516506,34.49018764024667,0.6541317753802504
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,intron,-0.0333630992905377,-0.9225224153442528,-0.0657650855226948,3.959681514890545,0.2033287152993146,0.0944922311390559,0.0237167776378771,0.0651887430593704,2.6237239997476465,-9.92099006209653,2.049905727043236,-71.81630002083591,169.50916996298866,55.18407481186571,134.27555795356426,-161.31770622025783,-112.63805664460352,-110.65051785801433,150.0718460047293,41.49921608981338,-13.540411086781804,-54.12238203712107,-348.34608919579284,-0.1462189265363188,-0.3195171536926598,3.323714407557444,-0.7844452176919223,2.145297505874644,34.52312961396469,0.6768884740702885
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,downstream1,-0.0276046119235094,-0.920649042991052,-0.0437934566433658,4.06524200110476,0.2541851152812134,0.0864087524773686,0.0233594461406609,0.0676284214473188,2.769662475226304,-9.565221235738363,1.8802017649579468,-72.01685653690588,168.87828882639616,55.20083714513346,134.76395416331843,-160.82153664095512,-112.48686387326552,-111.41398872274856,150.750000582516,41.51314674246064,-13.975676529273084,-54.156258818094,-347.9386831110386,-0.1373401520686187,-0.3123754633763524,3.3254338826202985,-0.7135690126362999,2.240643436967256,34.48450608815606,0.6524203982077993
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,downstream2,-0.034502816882738,-0.9281068794433808,-0.0674688762334629,3.981246599395517,0.1155410499814402,0.0948738699329248,0.0237694530607915,0.0645417428881994,2.5531642342055667,-9.907766211988625,2.0580851029984832,-71.73572460417805,169.73019190328424,55.19307400070239,134.09973733927154,-161.43266780137276,-112.76162467496454,-110.41955432553854,149.81041865372842,41.49503775451348,-13.51064102971972,-54.1241354986875,-348.3929644211129,-0.1431137668705104,-0.3199233249397085,3.3233793650158776,-0.7787401907883282,2.1292103068334414,34.52174745193606,0.6793437001279358
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,upstream1,-0.0262320078604871,-0.9304435145161258,-0.0925650343429191,3.861913769706508,0.2149646659325189,0.0937288454104202,0.0245907070143034,0.0631758193376571,1.912509261844412,-9.613271981444068,2.066415097074862,-71.8591830876034,169.3608973669511,55.02565778837875,134.44971715078773,-160.90946217247915,-112.3637853622049,-111.28336507371851,150.28807962501557,41.54983127297999,-13.482401201623595,-54.17878490507263,-348.8853695073225,-0.1332352766579762,-0.3119441881047553,3.3190592603385407,-0.6890221153690409,2.166755710978324,34.481884037322615,0.6724677475359916
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,upstream2,-0.0237975754278734,-0.9318834341450768,-0.0697949780501019,3.9370920175997375,0.2416545269417644,0.0888307012912204,0.0240001706693973,0.0652334704021929,2.1668975396939647,-9.493664751969344,1.956054971546206,-72.01993869208552,169.01889125372622,55.01772558163582,134.78099351936265,-160.59515874813957,-112.30950356800348,-111.71966655109122,150.75760923961417,41.55214140876912,-13.771902134434114,-54.19709138546201,-348.622687829671,-0.1311695113322024,-0.3099992495229069,3.320785910328666,-0.669053482213685,2.2231098912880074,34.46329448720932,0.6588806873056469
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,exon,-0.013630274619876,-0.9333891093579656,-0.040855075210452,4.070740491246369,0.3012201676805163,0.0813234844796926,0.0234114588929803,0.0693455972148379,2.4258152681213447,-9.178702596513103,1.793882237959039,-72.23563604424396,168.3366507503431,55.12664365760844,135.19677555779353,-160.2729034841616,-112.29644511691238,-112.03733380434132,151.36059584879277,41.5442890687254,-14.183330308630806,-54.21134956500519,-348.28924842302064,-0.128150694607957,-0.307044680951256,3.321989121732944,-0.632156513303501,2.3439391137273047,34.396491249352025,0.6342377745806199
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,intron,-0.0238504919007779,-0.9350728198119572,-0.0871167833790482,3.897261545316961,0.2088969292643042,0.0936484785986511,0.0246034128119851,0.0637055918853401,1.983057660941156,-9.595274361639992,2.061725152695645,-71.84618692259117,169.40456146985318,55.0790226067685,134.35959633689114,-161.02492641010687,-112.48222721086093,-111.09000181785612,150.16751945670683,41.54381714436773,-13.501999792842067,-54.1610665857998,-348.90844385122807,-0.1328246675048588,-0.3160515355198703,3.3189030703804576,-0.690599523423563,2.187703947495056,34.45422098025502,0.6687641005124952
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,downstream1,-0.0150748714860301,-0.9286409176564182,-0.0432583939593055,4.022296256676261,0.3327048311433978,0.082857096767255,0.0234968704966338,0.0693510851095861,2.4442623513216977,-9.25387552964959,1.827603779063509,-72.26450598563201,168.30513347923295,55.13103897511436,135.22591346009037,-160.2249660142382,-112.23802297948046,-112.14236339180052,151.39140421676325,41.555493486761314,-14.107963725722106,-54.20561941582586,-348.3458337814283,-0.1308064148114329,-0.3091101404869742,3.3224870432543017,-0.6504348251246712,2.3190983843453945,34.411407292718806,0.639388939160057
GCA_009193005.1_LLUY_1.0,Annelida,Polychaeta,Sabellida,Siboglinidae,Lamellibrachia,Lamellibrachia luymesi,85045.0,downstream2,-0.0201298882159911,-0.9341909538243972,-0.0828956965879995,3.910763783504508,0.2115444940871322,0.091955713256676,0.0245998452631859,0.0642171651148518,1.9567694581543569,-9.512218909905792,2.0268592962142784,-71.92953486311104,169.20028014406472,55.0702800184615,134.51116418056137,-160.85517314515857,-112.44028643368956,-111.32760237051426,150.3978228524926,41.54448247301429,-13.59568430221696,-54.18156494410779,-348.9544310754196,-0.1293300547561697,-0.3135762054670326,3.318254881665489,-0.6624047076363592,2.2149646256897872,34.42993241018282,0.6645354547240224
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,upstream1,-0.0312395356222441,-0.9289056902623548,-0.0863779617947305,3.840558068643496,0.2276145706166861,0.0995123545002623,0.0246162959705885,0.0609428016562234,2.164491737202734,-9.916274925799687,2.157397163900181,-71.78921561497661,169.64764224408478,55.10799421427071,134.18550617663897,-161.23591050285145,-112.47574810267083,-110.80564404461754,149.93246491334094,41.538819046022375,-13.237724326090362,-54.092194578798704,-348.9314670282011,-0.134548272454408,-0.3246148085858579,3.3206101805191146,-0.7433210245582093,2.103120108765676,34.50365975116424,0.6896811141560274
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,upstream2,-0.0290911755444128,-0.9291640106635878,-0.0632751470713124,3.885871520670723,0.3055546327837131,0.0960058014194702,0.0240663226994161,0.0628613472858074,2.447308407819192,-9.842999679044617,2.073675102342364,-71.97321714604053,169.22495479555698,55.116706574013335,134.54334295896567,-160.89675234357918,-112.365341959099,-111.26024317751822,150.43434276518133,41.54679434185972,-13.456205744495271,-54.09110251798546,-348.7110802267267,-0.1330433115436569,-0.3252154621480436,3.322228815931985,-0.743809675102551,2.151673994814273,34.476879420321175,0.6803718231444992
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,exon,-0.0203788901606872,-0.9292394051657656,-0.0406788060661508,3.9671596563208897,0.4105797942190826,0.0904412007288284,0.0236207471878772,0.0660135163212032,2.692132876493255,-9.5865229458881,1.952343764598918,-72.19574472547392,168.51256820189062,55.17446693157834,135.01455915487062,-160.41785144122414,-112.18252361618852,-111.96898383110984,151.0845845651515,41.567680120505926,-13.765328777524632,-54.08872721245694,-348.49577649590475,-0.1321604265315611,-0.3260011396850215,3.3220449096818268,-0.7361172073401726,2.259159234811893,34.40145234834722,0.6599231350696241
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,intron,-0.0281212229742881,-0.9291748150450312,-0.0803446441915789,3.8823973172036994,0.2696372726621143,0.0976867975516428,0.0243416666227895,0.0618768329654141,2.2407816484111214,-9.869677872112222,2.1187275519277664,-71.83168670113784,169.5019076440027,55.14128903292551,134.24864082856612,-161.1853259419548,-112.50374331905576,-110.90657273909946,150.01420350247105,41.53955218914346,-13.33566907494652,-54.09400061277199,-348.87871127112294,-0.1345353828775517,-0.3261722506315739,3.3203795841887507,-0.74591318010089,2.1417917676937,34.47084201856911,0.6836748018955283
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,downstream1,-0.0231920839594744,-0.9270300234718089,-0.038254069620437,3.92970644531726,0.446142391886663,0.0920978961655918,0.023632022880411,0.065255344418052,2.743863965776327,-9.683361651073705,1.984017063357403,-72.20557438181665,168.5338855809777,55.18957630277747,134.9936745309996,-160.4412405230495,-112.17737424038944,-111.94485312642362,151.04907928886473,41.57381858366849,-13.683690272189589,-54.06926783290498,-348.5107070143962,-0.1333276195606904,-0.3303545804050214,3.322982099566526,-0.7504211376937495,2.232956008031902,34.412157822562435,0.6661553780081093
GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,16425.0,downstream2,-0.029185263910084,-0.9256265629787048,-0.0817587433323642,3.8357506783839455,0.2648587370211696,0.10002428360342,0.0244902865586318,0.061074170966257,2.2286134062446945,-9.95599213356585,2.1596076593270794,-71.8286781710993,169.59883177881886,55.10923561605245,134.2114372762392,-161.15562014085657,-112.43775009701297,-110.980763898275,149.95163197320883,41.548881122616926,-13.234898251096054,-54.08435671462815,-348.997384516628,-0.1337705875908393,-0.327162412202214,3.320040840424065,-0.754786948106482,2.1120443827678663,34.47993875153642,0.6921054914862076
GCA_028566475.1_ASM2856647v1,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Goniobranchus,Goniobranchus leopardus,365.0,upstream1,-0.0263473883572567,-0.927593372863501,-0.0625161911549707,3.9304423999169216,0.265661621275916,0.0951349016480593,0.0242503987240828,0.0640254518872938,2.5138442650186,-9.830133240297693,2.047791434077613,-71.90495375066433,169.2527728236305,55.19177944278293,134.40069121477896,-161.09672492690015,-112.56527803993852,-111.03173796517775,150.2410928196434,41.53407334197222,-13.527053379186558,-54.0769281798244,-348.4895700425296,-0.1307898076409282,-0.3259491049959893,3.3233258749665664,-0.7320394068928596,2.1751338832487024,34.47493835158924,0.6734236974345409
GCA_028566475.1_ASM2856647v1,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Goniobranchus,Goniobranchus leopardus,365.0,upstream2,-0.0290884687208216,-0.9317642809778426,-0.0563503088035818,4.004782110964676,0.2275809650157017,0.0949017485782189,0.0237089381207027,0.062898310839487,2.611755665902719,-9.880439266615708,2.037829004328999,-71.84594245649754,169.46063857906745,55.20017064871384,134.24462603980942,-161.21597508912606,-112.67113979203766,-110.80372141753632,150.00427619896394,41.51504506939128,-13.5408901409048,-54.08575035013988,-348.5302839317532,-0.1318576973936769,-0.3262048372648514,3.3232979994027625,-0.7560852919848078,2.164529411764676,34.468857569423264,0.6797939276212992
